t,model,s,i,r,R0,beta,gamma
0.25753424657534246,basic_sir,3.143246645642141e-07,2.9861647373207737e-06,0.999996699510598,15.0,780.0,52.0
0.2602739726027397,basic_sir,3.143227950710114e-07,2.589655404004894e-06,0.9999970960218008,15.0,780.0,52.0
0.263013698630137,basic_sir,3.143211738221125e-07,2.2457954270412274e-06,0.999997439883399,15.0,780.0,52.0
0.26575342465753427,basic_sir,3.143197678528764e-07,1.947593912419046e-06,0.9999977380863195,15.0,780.0,52.0
0.2684931506849315,basic_sir,3.143185485763309e-07,1.6889882319684105e-06,0.9999979966932192,15.0,780.0,52.0
0.27123287671232876,basic_sir,3.143174912017593e-07,1.4647207662390065e-06,0.9999982209617423,15.0,780.0,52.0
0.273972602739726,basic_sir,3.1431657423052217e-07,1.2702320137227517e-06,0.9999984154514118,15.0,780.0,52.0
0.2767123287671233,basic_sir,3.143157790188508e-07,1.101567893262137e-06,0.9999985841163275,15.0,780.0,52.0
0.27945205479452057,basic_sir,3.1431508939871286e-07,9.552993550428021e-07,0.9999987303855553,15.0,780.0,52.0
0.2821917808219178,basic_sir,3.143144913490352e-07,8.284526658101973e-07,0.9999988572328425,15.0,780.0,52.0
0.28493150684931506,basic_sir,3.1431397271059274e-07,7.184489509641234e-07,0.999998967237076,15.0,780.0,52.0
0.2876712328767123,basic_sir,3.143135229387635e-07,6.23051764383088e-07,0.9999990626347124,15.0,780.0,52.0
0.2904109589041096,basic_sir,3.1431313288911973e-07,5.403216200393826e-07,0.9999991453652468,15.0,780.0,52.0
0.29315068493150687,basic_sir,3.1431279463149285e-07,4.6857656100344647e-07,0.9999992171106441,15.0,780.0,52.0
0.2958904109589041,basic_sir,3.14312501288731e-07,4.0635796418004746e-07,0.9999992793295343,15.0,780.0,52.0
0.29863013698630136,basic_sir,3.1431224689686946e-07,3.5240088556465745e-07,0.9999993332868673,15.0,780.0,52.0
0.3013698630136986,basic_sir,3.143120262838695e-07,3.056083431200277e-07,0.9999993800796303,15.0,780.0,52.0
0.3041095890410959,basic_sir,3.143118349644603e-07,2.6502901442735216e-07,0.9999994206591504,15.0,780.0,52.0
0.30684931506849317,basic_sir,3.143116690489453e-07,2.2983789569095687e-07,0.999999455850435,15.0,780.0,52.0
0.3095890410958904,basic_sir,3.1431152516411776e-07,1.99319528881657e-07,0.9999994863689458,15.0,780.0,52.0
0.31232876712328766,basic_sir,3.1431140038467833e-07,1.7285345601585863e-07,0.9999995128351433,15.0,780.0,52.0
0.3150684931506849,basic_sir,3.143112921737596e-07,1.4990160484655144e-07,0.9999995357871028,15.0,780.0,52.0
0.3178082191780822,basic_sir,3.14311198331348e-07,1.2999734950920025e-07,0.9999995556914519,15.0,780.0,52.0
0.32054794520547947,basic_sir,3.143111169495549e-07,1.1273602371844676e-07,0.999999572952859,15.0,780.0,52.0
0.3232876712328767,basic_sir,3.1431104637382724e-07,9.776669364281655e-08,0.9999995879222596,15.0,780.0,52.0
0.32602739726027397,basic_sir,3.143109851693083e-07,8.478502319470217e-08,0.9999996009039913,15.0,780.0,52.0
0.3287671232876712,basic_sir,3.143109320916658e-07,7.352708668238253e-08,0.999999612161981,15.0,780.0,52.0
0.3315068493150685,basic_sir,3.1431088606179333e-07,6.376400303132567e-08,0.9999996219251107,15.0,780.0,52.0
0.33424657534246577,basic_sir,3.143108461438711e-07,5.529728248505115e-08,0.9999996303918711,15.0,780.0,52.0
0.336986301369863,basic_sir,3.1431081152633996e-07,4.795479118099103e-08,0.999999637734397,15.0,780.0,52.0
0.33972602739726027,basic_sir,3.143107815054017e-07,4.158725155859111e-08,0.9999996441019667,15.0,780.0,52.0
0.3424657534246575,basic_sir,3.1431075547071e-07,3.6065207450699894e-08,0.9999996496240369,15.0,780.0,52.0
0.3452054794520548,basic_sir,3.143107328929621e-07,3.127639215660668e-08,0.9999996544128747,15.0,780.0,52.0
0.34794520547945207,basic_sir,3.143107133131371e-07,2.7123445987964867e-08,0.9999996585658405,15.0,780.0,52.0
0.3506849315068493,basic_sir,3.1431069633316405e-07,2.3521936883842815e-08,0.9999996621673666,15.0,780.0,52.0
0.35342465753424657,basic_sir,3.1431068160782883e-07,2.0398643852737838e-08,0.9999996652906743,15.0,780.0,52.0
0.3561643835616438,basic_sir,3.1431066883775566e-07,1.769006834282634e-08,0.9999996679992625,15.0,780.0,52.0
0.3589041095890411,basic_sir,3.1431065776332054e-07,1.5341143275652424e-08,0.9999996703481987,15.0,780.0,52.0
0.36164383561643837,basic_sir,3.143106481593729e-07,1.3304113497081557e-08,0.9999996723852381,15.0,780.0,52.0
0.3643835616438356,basic_sir,3.143106398306581e-07,1.1537564884367908e-08,0.9999996741517951,15.0,780.0,52.0
0.36712328767123287,basic_sir,3.143106326078481e-07,1.0005582370459932e-08,0.9999996756837849,15.0,780.0,52.0
0.3698630136986301,basic_sir,3.143106263440983e-07,8.6770197676372e-09,0.9999996770123537,15.0,780.0,52.0
0.3726027397260274,basic_sir,3.143106209120627e-07,7.52486654552469e-09,0.9999996781645124,15.0,780.0,52.0
0.37534246575342467,basic_sir,3.1431061620130455e-07,6.5256986896752415e-09,0.9999996791636849,15.0,780.0,52.0
0.3780821917808219,basic_sir,3.1431061211605094e-07,5.6592024763223806e-09,0.9999996800301852,15.0,780.0,52.0
0.38082191780821917,basic_sir,3.1431060857324606e-07,4.907761481339087e-09,0.9999996807816298,15.0,780.0,52.0
0.3835616438356164,basic_sir,3.143106055008624e-07,4.256098427029204e-09,0.9999996814332959,15.0,780.0,52.0
0.3863013698630137,basic_sir,3.1431060283643643e-07,3.690964585267044e-09,0.9999996819984324,15.0,780.0,52.0
0.38904109589041097,basic_sir,3.1431060052579863e-07,3.200870422351728e-09,0.9999996824885288,15.0,780.0,52.0
0.3917808219178082,basic_sir,3.143105985219723e-07,2.7758520094130915e-09,0.9999996829135492,15.0,780.0,52.0
0.39452054794520547,basic_sir,3.143105967842183e-07,2.4072684493430466e-09,0.9999996832821345,15.0,780.0,52.0
0.3972602739726027,basic_sir,3.14310595277207e-07,2.08762620181171e-09,0.9999996836017783,15.0,780.0,52.0
0.4,basic_sir,3.143105939702999e-07,1.8104267347832052e-09,0.9999996838789791,15.0,780.0,52.0
0.40273972602739727,basic_sir,3.143105928369267e-07,1.5700344051886932e-09,0.9999996841193726,15.0,780.0,52.0
0.4054794520547945,basic_sir,3.1431059185404525e-07,1.3615618826858452e-09,0.9999996843278461,15.0,780.0,52.0
0.40821917808219177,basic_sir,3.1431059100167293e-07,1.1807707870963606e-09,0.9999996845086382,15.0,780.0,52.0
0.410958904109589,basic_sir,3.143105902624804e-07,1.0239855194167818e-09,0.9999996846654241,15.0,780.0,52.0
0.4136986301369863,basic_sir,3.143105896214394e-07,8.880185345317845e-10,0.9999996848013918,15.0,780.0,52.0
0.41643835616438357,basic_sir,3.1431058906551724e-07,7.701055363762556e-10,0.9999996849193054,15.0,780.0,52.0
0.4191780821917808,basic_sir,3.143105885834116e-07,6.678492780221722e-10,0.9999996850215621,15.0,780.0,52.0
0.42191780821917807,basic_sir,3.1431058816532095e-07,5.791708241100345e-10,0.999999685110241,15.0,780.0,52.0
0.4246575342465753,basic_sir,3.143105878027453e-07,5.022672847587625e-10,0.9999996851871449,15.0,780.0,52.0
0.4273972602739726,basic_sir,3.1431058748831325e-07,4.355751616573328e-10,0.9999996852538373,15.0,780.0,52.0
0.4301369863013699,basic_sir,3.143105872156321e-07,3.777385611406817e-10,0.9999996853116742,15.0,780.0,52.0
0.4328767123287671,basic_sir,3.143105869791582e-07,3.275816280012861e-10,0.9999996853618314,15.0,780.0,52.0
0.43561643835616437,basic_sir,3.143105867740838e-07,2.840846395981464e-10,0.9999996854053286,15.0,780.0,52.0
0.4383561643835616,basic_sir,3.143105865962396e-07,2.463632742410446e-10,0.9999996854430502,15.0,780.0,52.0
0.4410958904109589,basic_sir,3.143105864420099e-07,2.1365063236303174e-10,0.9999996854757629,15.0,780.0,52.0
0.4438356164383562,basic_sir,3.143105863082592e-07,1.8528164496004515e-10,0.9999996855041321,15.0,780.0,52.0
0.4465753424657534,basic_sir,3.143105861922682e-07,1.6067955231121637e-10,0.9999996855287343,15.0,780.0,52.0
0.44931506849315067,basic_sir,3.1431058609167874e-07,1.393441780835894e-10,0.9999996855500698,15.0,780.0,52.0
0.452054794520548,basic_sir,3.1431058600444573e-07,1.2084176042626184e-10,0.9999996855685722,15.0,780.0,52.0
