t,model,s,i,r,R0,beta0,gamma,mu
36.57260273972603,demographic_sir_R0_comparison,0.5258553870748155,1.643034539295111e-201,0.4741446129251871,2.0,104.02857142857142,52.0,0.014285714285714285
36.59178082191781,demographic_sir_R0_comparison,0.5259852719152369,1.7302357995657102e-201,0.4740147280847652,2.0,104.02857142857142,52.0,0.014285714285714285
36.61095890410959,demographic_sir_R0_comparison,0.526115121175645,1.8225372649120684e-201,0.473884878824357,2.0,104.02857142857142,52.0,0.014285714285714285
36.63013698630137,demographic_sir_R0_comparison,0.5262449348657864,1.920259987057027e-201,0.47375506513421567,2.0,104.02857142857142,52.0,0.014285714285714285
36.64931506849315,demographic_sir_R0_comparison,0.5263747129954045,2.0237464938236447e-201,0.47362528700459744,2.0,104.02857142857142,52.0,0.014285714285714285
36.66849315068493,demographic_sir_R0_comparison,0.526504455574241,2.1333623026700612e-201,0.47349554442576103,2.0,104.02857142857142,52.0,0.014285714285714285
36.68767123287671,demographic_sir_R0_comparison,0.5266341626120341,2.249497545903274e-201,0.47336583738796767,2.0,104.02857142857142,52.0,0.014285714285714285
36.706849315068496,demographic_sir_R0_comparison,0.5267638341185201,2.372568716158882e-201,0.47323616588148165,2.0,104.02857142857142,52.0,0.014285714285714285
36.726027397260275,demographic_sir_R0_comparison,0.5268934701034322,2.5030205414180266e-201,0.47310652989656954,2.0,104.02857142857142,52.0,0.014285714285714285
36.74520547945205,demographic_sir_R0_comparison,0.5270230705765009,2.6413279995758703e-201,0.4729769294235007,2.0,104.02857142857142,52.0,0.014285714285714285
36.76438356164383,demographic_sir_R0_comparison,0.5271526355474543,2.78799848337758e-201,0.47284736445254744,2.0,104.02857142857142,52.0,0.014285714285714285
36.78356164383562,demographic_sir_R0_comparison,0.5272821650260177,2.943574127409383e-201,0.4727178349739841,2.0,104.02857142857142,52.0,0.014285714285714285
36.8027397260274,demographic_sir_R0_comparison,0.5274116590219132,3.1086343097732223e-201,0.4725883409780884,2.0,104.02857142857142,52.0,0.014285714285714285
36.821917808219176,demographic_sir_R0_comparison,0.5275411175448615,3.283798342096002e-201,0.4724588824551403,2.0,104.02857142857142,52.0,0.014285714285714285
36.84109589041096,demographic_sir_R0_comparison,0.5276705406045796,3.469728362628638e-201,0.4723294593954224,2.0,104.02857142857142,52.0,0.014285714285714285
36.86027397260274,demographic_sir_R0_comparison,0.5277999282107819,3.667132448390621e-201,0.4722000717892202,2.0,104.02857142857142,52.0,0.014285714285714285
36.87945205479452,demographic_sir_R0_comparison,0.5279292803731804,3.8767679636157706e-201,0.4720707196268217,2.0,104.02857142857142,52.0,0.014285714285714285
36.8986301369863,demographic_sir_R0_comparison,0.5280585971014847,4.099445163161939e-201,0.4719414028985177,2.0,104.02857142857142,52.0,0.014285714285714285
36.917808219178085,demographic_sir_R0_comparison,0.5281878784054012,4.3360310710779266e-201,0.47181212159460134,2.0,104.02857142857142,52.0,0.014285714285714285
