t,s,i,r,N,I0,alpha,phase,R0_basic
0.8013698630136986,0.010732795599795597,1.1035435933596664e-17,0.9892672044002032,10000,20,0.0,0.0,8.0
0.8027397260273973,0.010752154846855188,1.0339613908764592e-17,0.9892478451531437,10000,20,0.0,0.0,8.0
0.8041095890410959,0.01077151371506825,9.687772749638786e-18,0.9892284862849307,10000,20,0.0,0.0,8.0
0.8054794520547945,0.010790872204442198,9.077125832021719e-18,0.9892091277955567,10000,20,0.0,0.0,8.0
0.8068493150684931,0.010810230314984442,8.505063515833765e-18,0.9891897696850145,10000,20,0.0,0.0,8.0
0.8082191780821918,0.0108295880467024,7.969141877710363e-18,0.9891704119532966,10000,20,0.0,0.0,8.0
0.8095890410958905,0.010848945399603483,7.467072162617345e-18,0.9891510546003955,10000,20,0.0,0.0,8.0
0.810958904109589,0.010868302373695102,6.996710908492116e-18,0.9891316976263039,10000,20,0.0,0.0,8.0
0.8123287671232877,0.010887658968984675,6.556050700868756e-18,0.9891123410310143,10000,20,0.0,0.0,8.0
0.8136986301369863,0.01090701518547961,6.1432115172040205e-18,0.9890929848145193,10000,20,0.0,0.0,8.0
0.815068493150685,0.010926371023187323,5.7564326232018795e-18,0.9890736289768116,10000,20,0.0,0.0,8.0
0.8164383561643835,0.010945726482115224,5.3940649858522224e-18,0.9890542735178837,10000,20,0.0,0.0,8.0
0.8178082191780822,0.010965081562270728,5.054564170158021e-18,0.9890349184377282,10000,20,0.0,0.0,8.0
0.8191780821917808,0.010984436263661246,4.73648368864294e-18,0.9890155637363377,10000,20,0.0,0.0,8.0
0.8205479452054795,0.011003790586294191,4.438468774709217e-18,0.9889962094137048,10000,20,0.0,0.0,8.0
0.821917808219178,0.011023144530176974,4.1592505527701594e-18,0.9889768554698221,10000,20,0.0,0.0,8.0
0.8232876712328767,0.011042498095317007,3.897640579813611e-18,0.988957501904682,10000,20,0.0,0.0,8.0
0.8246575342465754,0.011061851281721703,3.652525734676843e-18,0.9889381487182773,10000,20,0.0,0.0,8.0
0.826027397260274,0.01108120408939847,3.4228634328303372e-18,0.9889187959106006,10000,20,0.0,0.0,8.0
0.8273972602739726,0.011100556518354725,3.2076771458897075e-18,0.9888994434816444,10000,20,0.0,0.0,8.0
0.8287671232876712,0.011119908568597873,3.006052206404722e-18,0.9888800914314012,10000,20,0.0,0.0,8.0
0.8301369863013699,0.011139260240135332,2.81713187971828e-18,0.9888607397598638,10000,20,0.0,0.0,8.0
0.8315068493150685,0.011158611532974507,2.6401136858538758e-18,0.9888413884670246,10000,20,0.0,0.0,8.0
0.8328767123287671,0.011177962447122812,2.474245955479032e-18,0.9888220375528763,10000,20,0.0,0.0,8.0
0.8342465753424657,0.011197312982587656,2.318824605013341e-18,0.9888026870174115,10000,20,0.0,0.0,8.0
0.8356164383561644,0.011216663139376453,2.1731901169035374e-18,0.9887833368606227,10000,20,0.0,0.0,8.0
0.8369863013698631,0.01123601291749661,2.0367247119824703e-18,0.9887639870825026,10000,20,0.0,0.0,8.0
0.8383561643835616,0.011255362316955538,1.9088497016643825e-18,0.9887446376830437,10000,20,0.0,0.0,8.0
0.8397260273972603,0.011274711337760647,1.789023008512106e-18,0.9887252886622385,10000,20,0.0,0.0,8.0
0.8410958904109589,0.011294059979919347,1.6767368444442923e-18,0.9887059400200798,10000,20,0.0,0.0,8.0
0.8424657534246576,0.01131340824343905,1.571515536536129e-18,0.9886865917565602,10000,20,0.0,0.0,8.0
0.8438356164383561,0.011332756128327163,1.4729134910092803e-18,0.988667243871672,10000,20,0.0,0.0,8.0
0.8452054794520548,0.011352103634591097,1.3805132866068678e-18,0.9886478963654081,10000,20,0.0,0.0,8.0
0.8465753424657534,0.01137145076223826,1.2939238891120722e-18,0.9886285492377609,10000,20,0.0,0.0,8.0
0.8479452054794521,0.011390797511276063,1.2127789792946273e-18,0.9886092024887231,10000,20,0.0,0.0,8.0
0.8493150684931506,0.011410143881711913,1.1367353870625254e-18,0.9885898561182872,10000,20,0.0,0.0,8.0
0.8506849315068493,0.01142948987355322,1.0654716250568044e-18,0.9885705101264459,10000,20,0.0,0.0,8.0
0.852054794520548,0.011448835486807394,9.986865153592576e-19,0.9885511645131917,10000,20,0.0,0.0,8.0
0.8534246575342466,0.011468180721481841,9.360979033864656e-19,0.9885318192785173,10000,20,0.0,0.0,8.0
0.8547945205479452,0.011487525577583974,8.774414534218748e-19,0.9885124744224152,10000,20,0.0,0.0,8.0
0.8561643835616438,0.011506870055121196,8.224695205915339e-19,0.9884931299448779,10000,20,0.0,0.0,8.0
0.8575342465753425,0.01152621415410092,7.709500944202263e-19,0.9884737858458982,10000,20,0.0,0.0,8.0
0.8589041095890411,0.01154555787453055,7.226658094151127e-19,0.9884544421254685,10000,20,0.0,0.0,8.0
0.8602739726027397,0.011564901216417497,6.774130184139939e-19,0.9884350987835816,10000,20,0.0,0.0,8.0
0.8616438356164383,0.011584244179769167,6.350009247073253e-19,0.9884157558202299,10000,20,0.0,0.0,8.0
0.863013698630137,0.01160358676459297,5.952507691972199e-19,0.9883964132354061,10000,20,0.0,0.0,8.0
0.8643835616438357,0.01162292897089631,5.57995069095048e-19,0.9883770710291027,10000,20,0.0,0.0,8.0
0.8657534246575342,0.011642270798686597,5.230769048819459e-19,0.9883577292013124,10000,20,0.0,0.0,8.0
0.8671232876712329,0.011661612247971239,4.90349252465351e-19,0.9883383877520278,10000,20,0.0,0.0,8.0
0.8684931506849315,0.01168095331875764,4.596743576600196e-19,0.9883190466812414,10000,20,0.0,0.0,8.0
0.8698630136986302,0.011700294011053209,4.3092315030476694e-19,0.9882997059889458,10000,20,0.0,0.0,8.0
0.8712328767123287,0.011719634324865351,4.039746954975263e-19,0.9882803656751337,10000,20,0.0,0.0,8.0
0.8726027397260274,0.011738974260201476,3.787156795914386e-19,0.9882610257397976,10000,20,0.0,0.0,8.0
0.873972602739726,0.011758313817068987,3.5503992874488805e-19,0.9882416861829301,10000,20,0.0,0.0,8.0
0.8753424657534247,0.011777652995475292,3.3284795795873016e-19,0.9882223470045237,10000,20,0.0,0.0,8.0
0.8767123287671232,0.011796991795427796,3.120465486656079e-19,0.9882030082045712,10000,20,0.0,0.0,8.0
0.8780821917808219,0.011816330216933908,2.9254835305924954e-19,0.988183669783065,10000,20,0.0,0.0,8.0
0.8794520547945206,0.011835668260001032,2.7427152346703344e-19,0.988164331739998,10000,20,0.0,0.0,8.0
0.8808219178082192,0.011855005924636572,2.5713936517692634e-19,0.9881449940753624,10000,20,0.0,0.0,8.0
0.8821917808219178,0.011874343210847937,2.4108001123100804e-19,0.988125656789151,10000,20,0.0,0.0,8.0
0.8835616438356164,0.01189368011864253,2.2602611779238827e-19,0.9881063198813564,10000,20,0.0,0.0,8.0
0.8849315068493151,0.011913016648027758,2.1191457878084929e-19,0.9880869833519712,10000,20,0.0,0.0,8.0
0.8863013698630137,0.011932352799011024,1.986862585555488e-19,0.9880676472009879,10000,20,0.0,0.0,8.0
0.8876712328767123,0.011951688571599737,1.8628574150068222e-19,0.9880483114283992,10000,20,0.0,0.0,8.0
0.8890410958904109,0.011971023965801297,1.746610974427781e-19,0.9880289760341977,10000,20,0.0,0.0,8.0
0.8904109589041096,0.011990358981623114,1.637636618962958e-19,0.9880096410183759,10000,20,0.0,0.0,8.0
0.8917808219178083,0.012009693619072588,1.5354783019799429e-19,0.9879903063809263,10000,20,0.0,0.0,8.0
0.8931506849315068,0.012029027878157125,1.4397086465015865e-19,0.9879709721218418,10000,20,0.0,0.0,8.0
0.8945205479452055,0.01204836175888413,1.3499271384868294e-19,0.9879516382411148,10000,20,0.0,0.0,8.0
0.8958904109589041,0.012067695261261006,1.2657584342432155e-19,0.9879323047387378,10000,20,0.0,0.0,8.0
0.8972602739726028,0.012087028385295158,1.1868507747438654e-19,0.9879129716147037,10000,20,0.0,0.0,8.0
0.8986301369863013,0.01210636113099399,1.1128745000808078e-19,0.9878936388690048,10000,20,0.0,0.0,8.0
0.9,0.012125693498364907,1.0435206577156602e-19,0.9878743065016339,10000,20,0.0,0.0,8.0
0.9013698630136986,0.012145025487415308,9.78499698591287e-20,0.9878549745125835,10000,20,0.0,0.0,8.0
0.9027397260273973,0.012164357098152601,9.175402555442906e-20,0.9878356429018462,10000,20,0.0,0.0,8.0
0.904109589041096,0.01218368833058419,8.603879988112434e-20,0.9878163116694146,10000,20,0.0,0.0,8.0
0.9054794520547945,0.012203019184717473,8.068045637515051e-20,0.9877969808152813,10000,20,0.0,0.0,8.0
0.9068493150684932,0.012222349660559857,7.565665462189309e-20,0.987777650339439,10000,20,0.0,0.0,8.0
0.9082191780821918,0.012241679758118743,7.09464561304354e-20,0.9877583202418802,10000,20,0.0,0.0,8.0
