alpha,sample_index,t_sample,i_sample
0.013333333333333334,38,98.0,0.00012084102851874595
0.013333333333333334,39,99.0,0.00046949092617124753
0.013333333333333334,40,100.0,0.00012022993171807303
0.013333333333333334,41,101.0,0.000471089465102585
0.013333333333333334,42,102.0,0.00011960512185197304
0.013333333333333334,43,103.0,0.0004727323034543584
0.013333333333333334,44,104.0,0.00011896695475140287
0.013333333333333334,45,105.0,0.0004744189950820707
0.013333333333333334,46,106.0,0.00011831586966787951
0.013333333333333334,47,107.0,0.00047614884597574396
0.013333333333333334,48,108.0,0.00011765239516959425
0.013333333333333334,49,109.0,0.0004779208882059664
0.013333333333333334,50,110.0,0.000116977154902733
0.013333333333333334,51,111.0,0.00047973385337090094
0.013333333333333334,52,112.0,0.00011629087304935101
0.013333333333333334,53,113.0,0.0004815861460592932
0.013333333333333334,54,114.0,0.00011559437929970072
0.013333333333333334,55,115.0,0.0004834758179564722
0.013333333333333334,56,116.0,0.00011488861313985599
0.013333333333333334,57,117.0,0.00048540054334410965
0.013333333333333334,58,118.0,0.00011417462723767914
0.013333333333333334,59,119.0,0.00048735759687488085
0.013333333333333334,60,120.0,0.00011345358969307977
0.02666666666666667,1,61.0,0.0005428818050875879
0.02666666666666667,2,62.0,5.838076046570292e-05
0.02666666666666667,3,63.0,0.0005531160022124172
0.02666666666666667,4,64.0,5.699690516371969e-05
0.02666666666666667,5,65.0,0.0005576580455635246
0.02666666666666667,6,66.0,5.584027644156024e-05
0.02666666666666667,7,67.0,0.0005560053609634494
0.02666666666666667,8,68.0,5.540690180996012e-05
0.02666666666666667,9,69.0,0.0005510241432116365
0.02666666666666667,10,70.0,5.5669949312753866e-05
0.02666666666666667,11,71.0,0.0005465089545384652
0.02666666666666667,12,72.0,5.625584959189655e-05
0.02666666666666667,13,73.0,0.0005446862946987089
0.02666666666666667,14,74.0,5.674587155930349e-05
0.02666666666666667,15,75.0,0.0005455263859420983
0.02666666666666667,16,76.0,5.6916658436304864e-05
0.02666666666666667,17,77.0,0.0005476393611437459
0.02666666666666667,18,78.0,5.6792146371867305e-05
0.02666666666666667,19,79.0,0.0005495008013574871
0.02666666666666667,20,80.0,5.6540801492776625e-05
0.02666666666666667,21,81.0,0.0005502473380836758
0.02666666666666667,22,82.0,5.633606571145551e-05
0.02666666666666667,23,83.0,0.0005498777329570319
0.02666666666666667,24,84.0,5.626668008418478e-05
0.02666666666666667,25,85.0,0.0005489684811423734
0.02666666666666667,26,86.0,5.6321266212009344e-05
0.02666666666666667,27,87.0,0.00054817985147064
0.02666666666666667,28,88.0,5.6428474858111155e-05
0.02666666666666667,29,89.0,0.0005478785735036972
0.02666666666666667,30,90.0,5.6514434130877854e-05
0.02666666666666667,31,91.0,0.0005480488064049126
0.02666666666666667,32,92.0,5.654207042915593e-05
0.02666666666666667,33,93.0,0.0005484370754327846
0.02666666666666667,34,94.0,5.651752331239723e-05
0.02666666666666667,35,95.0,0.0005487671075265618
0.02666666666666667,36,96.0,5.647173620299384e-05
0.02666666666666667,37,97.0,0.0005488891488590901
0.02666666666666667,38,98.0,5.643575071846228e-05
0.02666666666666667,39,99.0,0.0005488126936239126
0.02666666666666667,40,100.0,5.6424700012566014e-05
0.02666666666666667,41,101.0,0.0005486464682764904
0.02666666666666667,42,102.0,5.643557841296149e-05
0.02666666666666667,43,103.0,0.0005485077542591243
0.02666666666666667,44,104.0,5.6455108953584775e-05
0.02666666666666667,45,105.0,0.0005484586059145173
0.02666666666666667,46,106.0,5.6470178924187525e-05
0.02666666666666667,47,107.0,0.0005484930557141203
0.02666666666666667,48,108.0,5.647456294410104e-05
0.02666666666666667,49,109.0,0.0005485640726481732
0.02666666666666667,50,110.0,5.646973355431274e-05
0.02666666666666667,51,111.0,0.0005486222219145781
0.02666666666666667,52,112.0,5.646140560907688e-05
0.02666666666666667,53,113.0,0.0005486419862242203
0.02666666666666667,54,114.0,5.645510106937282e-05
0.02666666666666667,55,115.0,0.0005486265713140666
0.02666666666666667,56,116.0,5.645336719195751e-05
0.02666666666666667,57,117.0,0.0005485962290485744
0.02666666666666667,58,118.0,5.645550173400725e-05
0.02666666666666667,59,119.0,0.0005485718462177877
0.02666666666666667,60,120.0,5.645905054851444e-05
0.04,1,61.0,2.3679223588401962e-05
0.04,2,62.0,0.00039919006370512744
0.04,3,63.0,4.199080823335207e-05
0.04,4,64.0,0.00035746667019240577
0.04,5,65.0,6.340105383905128e-05
0.04,6,66.0,0.0004506080422833728
0.04,7,67.0,5.885883869365907e-05
0.04,8,68.0,0.0005478762539580079
0.04,9,69.0,4.4536771985649636e-05
0.04,10,70.0,0.0005692034088131932
0.04,11,71.0,3.658541612455629e-05
0.04,12,72.0,0.0004915135914242988
0.04,13,73.0,3.990397605960094e-05
0.04,14,74.0,0.0004406277847699063
0.04,15,75.0,4.782731450876951e-05
0.04,16,76.0,0.0004598838791616103
0.04,17,77.0,4.966279234269351e-05
0.04,18,78.0,0.000499576675976449
0.04,19,79.0,4.567460208916269e-05
0.04,20,80.0,0.0005151637729376523
0.04,21,81.0,4.208562887477892e-05
0.04,22,82.0,0.000496385381282044
0.04,23,83.0,4.229691776312243e-05
0.04,24,84.0,0.0004748766893972755
0.04,25,85.0,4.483757135651684e-05
0.04,26,86.0,0.0004749852727284148
0.04,27,87.0,4.6167693316786544e-05
0.04,28,88.0,0.00048814031554894946
0.04,29,89.0,4.5285071192086085e-05
0.04,30,90.0,0.0004963642794381095
0.04,31,91.0,4.390989120892543e-05
0.04,32,92.0,0.0004926729482976475
0.04,33,93.0,4.363149290084674e-05
0.04,34,94.0,0.00048496034748121437
0.04,35,95.0,4.436206842728981e-05
0.04,36,96.0,0.00048287775036853303
0.04,37,97.0,4.498034866379041e-05
0.04,38,98.0,0.0004865535304653474
0.04,39,99.0,4.4869523206386636e-05
0.04,40,100.0,0.0004901233435405164
0.04,41,101.0,4.440385213539961e-05
0.04,42,102.0,0.0004898923804471152
0.04,43,103.0,4.419441147790077e-05
0.04,44,104.0,0.00048740544650738873
0.04,45,105.0,4.4370937184386645e-05
0.04,46,106.0,0.00048607925209327843
0.04,47,107.0,4.46134407250578e-05
0.04,48,108.0,0.00048689646288064615
0.04,49,109.0,4.4643182106812715e-05
0.04,50,110.0,0.0004882450796558256
0.04,51,111.0,4.450354088259519e-05
0.04,52,112.0,0.0004885265905727907
0.04,53,113.0,4.440040077776183e-05
0.04,54,114.0,0.00048781551653816066
0.04,55,115.0,4.442915743980161e-05
0.04,56,116.0,0.00048720691011820347
0.04,57,117.0,4.451353897617937e-05
0.04,58,118.0,0.0004873046560275499
0.04,59,119.0,4.454535134657196e-05
0.04,60,120.0,0.0004877580974871697
0.05333333333333334,1,61.0,0.0004735519243586675
0.05333333333333334,2,62.0,3.0951067325726844e-05
0.05333333333333334,3,63.0,0.0003935078306731152
0.05333333333333334,4,64.0,3.871308791637725e-05
0.05333333333333334,5,65.0,0.0004093666581944289
0.05333333333333334,6,66.0,4.085891191772199e-05
0.05333333333333334,7,67.0,0.00045474545531462915
0.05333333333333334,8,68.0,3.585582689130642e-05
0.05333333333333334,9,69.0,0.0004491237767931437
0.05333333333333334,10,70.0,3.414349140070533e-05
0.05333333333333334,11,71.0,0.0004164449192792207
0.05333333333333334,12,72.0,3.734305661263773e-05
0.05333333333333334,13,73.0,0.0004210244402823651
0.05333333333333334,14,74.0,3.845126441830959e-05
0.05333333333333334,15,75.0,0.00044103810586587633
0.05333333333333334,16,76.0,3.6388768815638774e-05
0.05333333333333334,17,77.0,0.00043920283700256364
0.05333333333333334,18,78.0,3.559196741020576e-05
0.05333333333333334,19,79.0,0.0004255900788218443
0.05333333333333334,20,80.0,3.690969362092701e-05
0.05333333333333334,21,81.0,0.0004267895092903486
0.05333333333333334,22,82.0,3.7444404656954405e-05
0.05333333333333334,23,83.0,0.00043541766995614434
0.05333333333333334,24,84.0,3.6597274655575425e-05
0.05333333333333334,25,85.0,0.00043495724821197927
0.05333333333333334,26,86.0,3.6226510837510844e-05
0.05333333333333334,27,87.0,0.0004292366257057615
0.05333333333333334,28,88.0,3.676750183288803e-05
0.05333333333333334,29,89.0,0.00042946655289999454
0.05333333333333334,30,90.0,3.701843301778746e-05
0.05333333333333334,31,91.0,0.000433144537316112
0.05333333333333334,32,92.0,3.6671708260438953e-05
0.05333333333333334,33,93.0,0.0004330992979932281
0.05333333333333334,34,94.0,3.6500361219902107e-05
0.05333333333333334,35,95.0,0.0004306895053200346
0.05333333333333334,36,96.0,3.672158874173828e-05
0.05333333333333334,37,97.0,0.0004306763235248959
0.05333333333333334,38,98.0,3.6837498882227134e-05
0.05333333333333334,39,99.0,0.0004322339597444831
0.05333333333333334,40,100.0,3.6696119196429476e-05
0.05333333333333334,41,101.0,0.0004322808473556459
0.05333333333333334,42,102.0,3.661760760454986e-05
0.05333333333333334,43,103.0,0.0004312663351888711
0.05333333333333334,44,104.0,3.67076864576083e-05
0.05333333333333334,45,105.0,0.000431215495498156
0.05333333333333334,46,106.0,3.676063533861206e-05
0.05333333333333334,47,107.0,0.0004318722028516509
0.05333333333333334,48,108.0,3.670322372055992e-05
0.05333333333333334,49,109.0,0.00043192035182738724
0.05333333333333334,50,110.0,3.666754837160733e-05
0.05333333333333334,51,111.0,0.000431494072369211
0.05333333333333334,52,112.0,3.67040590498244e-05
0.05333333333333334,53,113.0,0.0004314537851902517
0.05333333333333334,54,114.0,3.672803438749077e-05
0.05333333333333334,55,115.0,0.00043172965476258215
0.05333333333333334,56,116.0,3.670482603675332e-05
0.05333333333333334,57,117.0,0.00043176199651292265
0.05333333333333334,58,118.0,3.6688737662919075e-05
0.05333333333333334,59,119.0,0.0004315833360703572
0.05333333333333334,60,120.0,3.670346364405336e-05
0.06666666666666667,1,61.0,0.00020352894116164704
0.06666666666666667,2,62.0,0.0002762734950046669
0.06666666666666667,3,63.0,0.00016143338530912613
0.06666666666666667,4,64.0,0.0003749556786038077
0.06666666666666667,5,65.0,9.292388374467762e-05
0.06666666666666667,6,66.0,0.0006319985022313807
0.06666666666666667,7,67.0,2.6542644046394914e-05
0.06666666666666667,8,68.0,0.000691874131650685
0.06666666666666667,9,69.0,9.886841235580095e-06
0.06666666666666667,10,70.0,0.00011177556572020937
0.06666666666666667,11,71.0,0.00013617402112478172
0.06666666666666667,12,72.0,0.00028170382772601903
0.06666666666666667,13,73.0,0.00011437163550978152
0.06666666666666667,14,74.0,0.0004975117345542069
0.06666666666666667,15,75.0,4.424760551232896e-05
0.06666666666666667,16,76.0,0.0007647630161265723
0.06666666666666667,17,77.0,1.1122009410042333e-05
0.06666666666666667,18,78.0,0.00018475099439039941
0.06666666666666667,19,79.0,6.478934279543075e-05
0.06666666666666667,20,80.0,0.0003702644266941276
0.06666666666666667,21,81.0,4.856062270951025e-05
0.06666666666666667,22,82.0,0.0005778812898915898
0.06666666666666667,23,83.0,1.9199734958239637e-05
0.06666666666666667,24,84.0,0.00032868660197318096
0.06666666666666667,25,85.0,3.149781126456649e-05
0.06666666666666667,26,86.0,0.00032542582678983956
0.06666666666666667,27,87.0,4.131354177343392e-05
0.06666666666666667,28,88.0,0.00044272511940773336
0.06666666666666667,29,89.0,2.7906700394856844e-05
0.06666666666666667,30,90.0,0.00039979574471307906
0.06666666666666667,31,91.0,2.7063042453331142e-05
0.06666666666666667,32,92.0,0.0003335380789847254
0.06666666666666667,33,93.0,3.661114307046956e-05
0.06666666666666667,34,94.0,0.0003998172576148316
0.06666666666666667,35,95.0,3.1242859366744375e-05
0.06666666666666667,36,96.0,0.00040802699040139666
0.06666666666666667,37,97.0,2.7711992963219802e-05
0.06666666666666667,38,98.0,0.0003547679785081089
0.06666666666666667,39,99.0,3.327169622001851e-05
0.06666666666666667,40,100.0,0.0003824468821726879
0.06666666666666667,41,101.0,3.209656205683578e-05
0.06666666666666667,42,102.0,0.00039983498404694984
0.06666666666666667,43,103.0,2.91313147359224e-05
0.06666666666666667,44,104.0,0.00037116869529479446
0.06666666666666667,45,105.0,3.154675482424948e-05
0.06666666666666667,46,106.0,0.00037692112565081165
0.06666666666666667,47,107.0,3.201550004805827e-05
0.06666666666666667,48,108.0,0.0003915107813607578
0.06666666666666667,49,109.0,3.018708436980442e-05
0.06666666666666667,50,110.0,0.0003795817899275542
0.06666666666666667,51,111.0,3.0900546209571116e-05
0.06666666666666667,52,112.0,0.0003769115705147028
0.06666666666666667,53,113.0,3.167113703659619e-05
0.06666666666666667,54,114.0,0.00038603422862415904
0.06666666666666667,55,115.0,3.076640524695726e-05
0.06666666666666667,56,116.0,0.00038263624093151394
0.06666666666666667,57,117.0,3.0774551668471925e-05
0.06666666666666667,58,118.0,0.00037858969450742935
0.06666666666666667,59,119.0,3.1358181349040325e-05
0.06666666666666667,60,120.0,0.0003831119952836298
0.08,1,61.0,0.00011735437771027646
0.08,2,62.0,0.00047250263216829804
0.08,3,63.0,4.6979241155952967e-05
0.08,4,64.0,0.0009161995151398146
0.08,5,65.0,5.343776986696011e-06
0.08,6,66.0,6.497545370447191e-05
0.08,7,67.0,0.00023757611202805513
0.08,8,68.0,0.00014710545815872853
0.08,9,69.0,0.0003443008740815418
0.08,10,70.0,9.636062306061905e-05
0.08,11,71.0,0.0006232924860230463
0.08,12,72.0,2.0488485342963465e-05
0.08,13,73.0,0.0006078142515920599
0.08,14,74.0,7.144716533949663e-06
0.08,15,75.0,5.5282290299813956e-05
0.08,16,76.0,0.00033384272940645813
0.08,17,77.0,8.376865456412425e-05
0.08,18,78.0,0.0007019158852117207
0.08,19,79.0,1.617646307547953e-05
0.08,20,80.0,0.0005562617999775688
0.08,21,81.0,7.485919080137987e-06
0.08,22,82.0,5.3407276402370486e-05
0.08,23,83.0,0.00035521666413894257
0.08,24,84.0,7.416582382543663e-05
0.08,25,85.0,0.0007840260220393103
0.08,26,86.0,1.160479704091326e-05
0.08,27,87.0,0.00036226243517736986
0.08,28,88.0,1.4815732315740991e-05
0.08,29,89.0,0.00012999114972468088
0.08,30,90.0,0.00012112415346670475
0.08,31,91.0,0.00035097162223386014
0.08,32,92.0,6.049838571774459e-05
0.08,33,93.0,0.0007015667135073068
0.08,34,94.0,1.0505531000054689e-05
0.08,35,95.0,0.00018695453169464334
0.08,36,96.0,5.224183196708212e-05
0.08,37,97.0,0.0003928836866968013
0.08,38,98.0,2.8820238159276614e-05
0.08,39,99.0,0.00045380743470774113
0.08,40,100.0,1.5484930003375836e-05
0.08,41,101.0,0.000194532019578302
0.08,42,102.0,5.894495125391338e-05
0.08,43,103.0,0.0004376518253613768
0.08,44,104.0,2.51558767304291e-05
0.08,45,105.0,0.00043383552584793386
0.08,46,106.0,1.5703668111743906e-05
0.08,47,107.0,0.0001872112875715876
0.08,48,108.0,6.386081020545423e-05
0.08,49,109.0,0.000441319171532691
0.08,50,110.0,2.6008376898290442e-05
0.08,51,111.0,0.000460870022783566
0.08,52,112.0,1.4180431476074096e-05
0.08,53,113.0,0.00016650529474383926
0.08,54,114.0,7.568237782470036e-05
0.08,55,115.0,0.00042786505897183234
0.08,56,116.0,3.070401634605847e-05
0.08,57,117.0,0.0005492609129129836
0.08,58,118.0,1.0987585561462674e-05
0.08,59,119.0,0.00012717383294646512
0.08,60,120.0,0.00010936933095315032
0.09333333333333334,1,61.0,3.727279583900244e-06
0.09333333333333334,2,62.0,0.00026168775562760034
0.09333333333333334,3,63.0,2.2495591812329232e-05
0.09333333333333334,4,64.0,0.0016104904004249283
0.09333333333333334,5,65.0,6.215608291399212e-07
0.09333333333333334,6,66.0,1.2747678620981393e-06
0.09333333333333334,7,67.0,0.0029253365353900528
0.09333333333333334,8,68.0,1.8083836877205554e-08
0.09333333333333334,9,69.0,1.6978039775302052e-09
0.09333333333333334,10,70.0,5.0384136234121526e-06
0.09333333333333334,11,71.0,0.0002541728474982021
0.09333333333333334,12,72.0,3.045684759615745e-05
0.09333333333333334,13,73.0,0.0014261327999383192
0.09333333333333334,14,74.0,1.043252852032375e-06
0.09333333333333334,15,75.0,4.112407955829208e-06
0.09333333333333334,16,76.0,0.0017032828070914158
0.09333333333333334,17,77.0,1.138534133467212e-07
0.09333333333333334,18,78.0,1.3573545857907784e-07
0.09333333333333334,19,79.0,0.0026031883972055616
0.09333333333333334,20,80.0,1.7893514998161295e-08
0.09333333333333334,21,81.0,2.8885843693154643e-10
0.09333333333333334,22,82.0,1.5130228798312364e-07
0.09333333333333334,23,83.0,0.0012874731965722274
0.09333333333333334,24,84.0,5.1115045155578104e-09
0.09333333333333334,25,85.0,5.886554930079158e-10
0.09333333333333334,26,86.0,2.138217286549383e-06
0.09333333333333334,27,87.0,0.0003685626796647117
0.09333333333333334,28,88.0,6.751080857290977e-06
0.09333333333333334,29,89.0,0.0010912223928617253
0.09333333333333334,30,90.0,7.078557785590067e-07
0.09333333333333334,31,91.0,5.801231008980691e-07
0.09333333333333334,32,92.0,0.003367330308710293
0.09333333333333334,33,93.0,1.7115596373801992e-08
0.09333333333333334,34,94.0,5.789362647914539e-10
0.09333333333333334,35,95.0,6.286699294923337e-07
0.09333333333333334,36,96.0,0.0006794649158560809
0.09333333333333334,37,97.0,1.5215808099720962e-07
0.09333333333333334,38,98.0,8.991009393660264e-07
0.09333333333333334,39,99.0,0.002626122347744439
0.09333333333333334,40,100.0,1.3269002440581384e-08
0.09333333333333334,41,101.0,1.2707603399258134e-09
0.09333333333333334,42,102.0,3.846874018213492e-06
0.09333333333333334,43,103.0,0.00029795380767284397
0.09333333333333334,44,104.0,1.904494790983168e-05
0.09333333333333334,45,105.0,0.0016481529372423336
0.09333333333333334,46,106.0,5.245952170835578e-07
0.09333333333333334,47,107.0,7.745960230974793e-07
0.09333333333333334,48,108.0,0.003444311061568624
0.09333333333333334,49,109.0,1.3639235209540213e-08
0.09333333333333334,50,110.0,6.108460239644412e-10
0.09333333333333334,51,111.0,8.747293735432029e-07
0.09333333333333334,52,112.0,0.0005937553499507562
0.09333333333333334,53,113.0,4.178326471294938e-07
0.09333333333333334,54,114.0,7.264115713748534e-06
0.09333333333333334,55,115.0,0.0010149281755843505
0.09333333333333334,56,116.0,1.1023307605189673e-06
0.09333333333333334,57,117.0,1.8559907938922836e-05
0.09333333333333334,58,118.0,0.0006813202561485385
0.09333333333333334,59,119.0,9.23740849269386e-06
0.09333333333333334,60,120.0,0.0006559020795183821
0.10666666666666667,1,61.0,2.6618705974280674e-06
0.10666666666666667,2,62.0,6.540259275475744e-05
0.10666666666666667,3,63.0,0.00016442755067237408
0.10666666666666667,4,64.0,0.0002186344317905386
0.10666666666666667,5,65.0,0.00011538490508984184
0.10666666666666667,6,66.0,0.00044608086605501173
0.10666666666666667,7,67.0,2.2391289090858206e-05
0.10666666666666667,8,68.0,0.0006234874280279227
0.10666666666666667,9,69.0,2.8601400972426966e-06
0.10666666666666667,10,70.0,1.04494869362861e-05
0.10666666666666667,11,71.0,0.00149809324959014
0.10666666666666667,12,72.0,3.349164773839563e-07
0.10666666666666667,13,73.0,9.780003516836573e-07
0.10666666666666667,14,74.0,0.0032713124002015184
0.10666666666666667,15,75.0,6.391251045740216e-09
0.10666666666666667,16,76.0,1.9678653858099125e-10
0.10666666666666667,17,77.0,1.9480572427263077e-07
0.10666666666666667,18,78.0,0.0010968828387890315
0.10666666666666667,19,79.0,6.032216337180591e-09
0.10666666666666667,20,80.0,9.683173190277376e-10
0.10666666666666667,21,81.0,4.8771032621547974e-06
0.10666666666666667,22,82.0,0.00026724339698930635
0.10666666666666667,23,83.0,3.7032703130229896e-05
0.10666666666666667,24,84.0,0.001335717626769822
0.10666666666666667,25,85.0,8.582174127676087e-07
0.10666666666666667,26,86.0,2.448170337674846e-06
0.10666666666666667,27,87.0,0.0024547487874042088
0.10666666666666667,28,88.0,1.886626644758819e-08
0.10666666666666667,29,89.0,2.507747442591335e-09
0.10666666666666667,30,90.0,1.0473425086688546e-05
0.10666666666666667,31,91.0,0.0001336760932308563
0.10666666666666667,32,92.0,0.00010581874302971963
0.10666666666666667,33,93.0,0.0003734359489339187
0.10666666666666667,34,94.0,4.8591567015727884e-05
0.10666666666666667,35,95.0,0.0009412372010393182
0.10666666666666667,36,96.0,2.0049568863687405e-06
0.10666666666666667,37,97.0,9.259124393691688e-06
0.10666666666666667,38,98.0,0.0014889700502672813
0.10666666666666667,39,99.0,3.060316915747316e-07
0.10666666666666667,40,100.0,8.664613341665694e-07
0.10666666666666667,41,101.0,0.003406105363521105
0.10666666666666667,42,102.0,5.790399500939135e-09
0.10666666666666667,43,103.0,1.49186926917218e-10
0.10666666666666667,44,104.0,1.238958122336161e-07
0.10666666666666667,45,105.0,0.0013457517668014358
0.10666666666666667,46,106.0,2.3270562290271574e-09
0.10666666666666667,47,107.0,1.1911355241025852e-10
0.10666666666666667,48,108.0,1.9461957633542997e-07
0.10666666666666667,49,109.0,0.0009520680164643634
0.10666666666666667,50,110.0,8.87153728916154e-09
0.10666666666666667,51,111.0,2.4243293474878846e-09
0.10666666666666667,52,112.0,2.057034861880345e-05
0.10666666666666667,53,113.0,3.389671755405661e-05
0.10666666666666667,54,114.0,6.423716267714518e-05
0.10666666666666667,55,115.0,0.000502066364606019
0.10666666666666667,56,116.0,2.382621439901217e-05
0.10666666666666667,57,117.0,0.0009647964260181542
0.10666666666666667,58,118.0,1.1144238550178371e-06
0.10666666666666667,59,119.0,1.9688731084636885e-06
0.10666666666666667,60,120.0,0.0028877817656916406
0.12000000000000001,1,61.0,0.0008827046295991717
0.12000000000000001,2,62.0,6.009943287568318e-08
0.12000000000000001,3,63.0,1.0400561348337372e-07
0.12000000000000001,4,64.0,0.0029550906207934866
0.12000000000000001,5,65.0,3.514992013875546e-09
0.12000000000000001,6,66.0,1.0227952017394827e-11
0.12000000000000001,7,67.0,9.894876633878212e-10
0.12000000000000001,8,68.0,0.0021601300383302254
0.12000000000000001,9,69.0,8.08194247854446e-10
0.12000000000000001,10,70.0,2.2291626748205045e-13
0.12000000000000001,11,71.0,2.113684411739511e-12
0.12000000000000001,12,72.0,5.94070086116114e-07
0.12000000000000001,13,73.0,0.00028634236045036745
0.12000000000000001,14,74.0,9.38959019578994e-06
0.12000000000000001,15,75.0,0.0016001420575134152
0.12000000000000001,16,76.0,1.1766643399506183e-07
0.12000000000000001,17,77.0,1.987032041200101e-08
0.12000000000000001,18,78.0,0.00010311747363586174
0.12000000000000001,19,79.0,2.230936129186822e-06
0.12000000000000001,20,80.0,1.0396492233163474e-06
0.12000000000000001,21,81.0,0.003469356489490372
0.12000000000000001,22,82.0,6.092376795130213e-09
0.12000000000000001,23,83.0,6.69467866347623e-11
0.12000000000000001,24,84.0,2.400153671395299e-08
0.12000000000000001,25,85.0,0.004047891904585313
0.12000000000000001,26,86.0,1.4119949397850674e-10
0.12000000000000001,27,87.0,1.2062734535653848e-13
0.12000000000000001,28,88.0,3.486315254880446e-12
0.12000000000000001,29,89.0,2.9391206239016817e-06
0.12000000000000001,30,90.0,3.191444455752237e-05
0.12000000000000001,31,91.0,1.922999262260632e-05
0.12000000000000001,32,92.0,0.0017811428558556501
0.12000000000000001,33,93.0,1.916145583683151e-07
0.12000000000000001,34,94.0,1.6907701212512134e-07
0.12000000000000001,35,95.0,0.0025848512902841626
0.12000000000000001,36,96.0,5.772182120318967e-09
0.12000000000000001,37,97.0,2.67309790120931e-11
0.12000000000000001,38,98.0,4.0886779074898435e-09
0.12000000000000001,39,99.0,0.005918307495362688
0.12000000000000001,40,100.0,1.9482301560902736e-10
0.12000000000000001,41,101.0,4.306465641636129e-14
0.12000000000000001,42,102.0,3.2827509377266587e-13
0.12000000000000001,43,103.0,7.44088379969418e-08
0.12000000000000001,44,104.0,0.00045170454422645246
0.12000000000000001,45,105.0,6.211963066809377e-08
0.12000000000000001,46,106.0,2.4934778315429573e-07
0.12000000000000001,47,107.0,0.00453935788406047
0.12000000000000001,48,108.0,1.3716890887837508e-09
0.12000000000000001,49,109.0,4.360889165290894e-12
0.12000000000000001,50,110.0,4.603701316671944e-10
0.12000000000000001,51,111.0,0.0012278393767359548
0.12000000000000001,52,112.0,1.4974072634385566e-09
0.12000000000000001,53,113.0,5.016852701699777e-13
0.12000000000000001,54,114.0,5.76231420590797e-12
0.12000000000000001,55,115.0,1.956202541545732e-06
0.12000000000000001,56,116.0,9.614213663590097e-05
0.12000000000000001,57,117.0,4.6255019439620686e-05
0.12000000000000001,58,118.0,0.001022810635000311
0.12000000000000001,59,119.0,1.6534537772727582e-06
0.12000000000000001,60,120.0,1.0987850001549464e-05
0.13333333333333333,1,61.0,1.9332844967570135e-09
0.13333333333333333,2,62.0,2.0138050837054736e-10
0.13333333333333333,3,63.0,6.62818708481467e-07
0.13333333333333333,4,64.0,0.0010021377469645585
0.13333333333333333,5,65.0,7.970279992702635e-08
0.13333333333333333,6,66.0,1.437409754810745e-07
0.13333333333333333,7,67.0,0.00357946153546325
0.13333333333333333,8,68.0,1.4319262189526625e-09
0.13333333333333333,9,69.0,2.0196744188484688e-12
0.13333333333333333,10,70.0,9.568885592009912e-11
0.13333333333333333,11,71.0,0.00012971881487931693
0.13333333333333333,12,72.0,3.048576736647608e-08
0.13333333333333333,13,73.0,7.618690010036041e-11
0.13333333333333333,14,74.0,6.343774897823764e-09
0.13333333333333333,15,75.0,0.005681966815663099
0.13333333333333333,16,76.0,1.4208417290196107e-10
0.13333333333333333,17,77.0,2.067526195911588e-14
0.13333333333333333,18,78.0,1.0436816600497856e-13
0.13333333333333333,19,79.0,1.575784016929408e-08
0.13333333333333333,20,80.0,0.0006833066150885274
0.13333333333333333,21,81.0,5.591988676146488e-10
0.13333333333333333,22,82.0,1.540849333978984e-11
0.13333333333333333,23,83.0,1.3672949990652563e-08
0.13333333333333333,24,84.0,0.00411610246701012
0.13333333333333333,25,85.0,4.4522501748494896e-11
0.13333333333333333,26,86.0,1.2753157060484574e-14
0.13333333333333333,27,87.0,1.2551498101503384e-13
0.13333333333333333,28,88.0,3.659916548298158e-08
0.13333333333333333,29,89.0,0.0005469476473244246
0.13333333333333333,30,90.0,8.487506745023725e-09
0.13333333333333333,31,91.0,4.089579623209331e-09
0.13333333333333333,32,92.0,6.034692722276475e-05
0.13333333333333333,33,93.0,2.227468819107693e-06
0.13333333333333333,34,94.0,8.489627112261867e-07
0.13333333333333333,35,95.0,0.003312154595221893
0.13333333333333333,36,96.0,3.595404049772192e-09
0.13333333333333333,37,97.0,1.7351358114163347e-11
0.13333333333333333,38,98.0,2.7641357684889767e-09
0.13333333333333333,39,99.0,0.005520362741780568
0.13333333333333333,40,100.0,1.147152192658095e-10
0.13333333333333333,41,101.0,1.1136577193476636e-14
0.13333333333333333,42,102.0,3.772136099636765e-14
0.13333333333333333,43,103.0,3.8432006851199914e-09
0.13333333333333333,44,104.0,0.001200056231123874
0.13333333333333333,45,105.0,3.323738996013793e-11
0.13333333333333333,46,106.0,3.238304388519819e-14
0.13333333333333333,47,107.0,1.0653862593349045e-12
0.13333333333333333,48,108.0,1.020746623789165e-06
0.13333333333333333,49,109.0,0.00013898448900636064
0.13333333333333333,50,110.0,4.2692227553956876e-05
0.13333333333333333,51,111.0,0.001174542509241444
0.13333333333333333,52,112.0,5.861694264526668e-07
0.13333333333333333,53,113.0,1.0678311811455945e-06
0.13333333333333333,54,114.0,0.003986120760213102
0.13333333333333333,55,115.0,1.5819488161770399e-09
0.13333333333333333,56,116.0,8.271051865925274e-12
0.13333333333333333,57,117.0,1.4258600971043237e-09
0.13333333333333333,58,118.0,0.004202656473634818
0.13333333333333333,59,119.0,1.5753228751669476e-10
0.13333333333333333,60,120.0,1.4136774486670766e-14
0.14666666666666667,1,61.0,1.6211614418883258e-09
0.14666666666666667,2,62.0,1.0791070930472696e-11
0.14666666666666667,3,63.0,2.3602765784974112e-09
