t,model,s,i,r,R0,beta0,gamma,mu
20.43013698630137,demographic_sir,0.052354750595071206,3.7808852496719367e-06,0.9476414685196821,15.0,780.2142857142857,52.0,0.014285714285714285
20.432876712328767,demographic_sir,0.05239142284040833,3.667112608436552e-06,0.9476049100469862,15.0,780.2142857142857,52.0,0.014285714285714285
20.435616438356163,demographic_sir,0.05242810589556035,3.557042426233256e-06,0.9475683370620164,15.0,780.2142857142857,52.0,0.014285714285714285
20.438356164383563,demographic_sir,0.05246479936972768,3.4505466492998776e-06,0.947531750083626,15.0,780.2142857142857,52.0,0.014285714285714285
20.44109589041096,demographic_sir,0.05250150288538282,3.3475018809908593e-06,0.9474951496127392,15.0,780.2142857142857,52.0,0.014285714285714285
20.443835616438356,demographic_sir,0.05253821607779585,3.247789205096656e-06,0.947458536133002,15.0,780.2142857142857,52.0,0.014285714285714285
20.446575342465753,demographic_sir,0.05257493859457713,3.1512940161085885e-06,0.9474219101114097,15.0,780.2142857142857,52.0,0.014285714285714285
20.44931506849315,demographic_sir,0.05261167009523737,3.0579058561462416e-06,0.9473852719989095,15.0,780.2142857142857,52.0,0.014285714285714285
20.45205479452055,demographic_sir,0.0526484102507641,2.967518258278905e-06,0.9473486222309807,15.0,780.2142857142857,52.0,0.014285714285714285
20.454794520547946,demographic_sir,0.05268515874321359,2.880028595983486e-06,0.9473119612281935,15.0,780.2142857142857,52.0,0.014285714285714285
20.457534246575342,demographic_sir,0.05272191526531853,2.7953379384896786e-06,0.9472752893967461,15.0,780.2142857142857,52.0,0.014285714285714285
20.46027397260274,demographic_sir,0.05275867952010971,2.7133509117774548e-06,0.9472386071289816,15.0,780.2142857142857,52.0,0.014285714285714285
20.46301369863014,demographic_sir,0.052795451220552,2.633975564997524e-06,0.947201914803886,15.0,780.2142857142857,52.0,0.014285714285714285
20.465753424657535,demographic_sir,0.05283223008919359,2.5571232420979486e-06,0.9471652127875674,15.0,780.2142857142857,52.0,0.014285714285714285
20.46849315068493,demographic_sir,0.052869015857828563,2.4827084584461195e-06,0.9471285014337161,15.0,780.2142857142857,52.0,0.014285714285714285
20.471232876712328,demographic_sir,0.052905808267171534,2.4106487822476e-06,0.9470917810840492,15.0,780.2142857142857,52.0,0.014285714285714285
20.473972602739725,demographic_sir,0.052942607066544425,2.34086472056799e-06,0.947055052068738,15.0,780.2142857142857,52.0,0.014285714285714285
20.476712328767125,demographic_sir,0.052979412013574825,2.2732796097739467e-06,0.9470183147068184,15.0,780.2142857142857,52.0,0.014285714285714285
20.47945205479452,demographic_sir,0.053016222873905144,2.2078195102169443e-06,0.9469815693065876,15.0,780.2142857142857,52.0,0.014285714285714285
20.482191780821918,demographic_sir,0.053053039420912926,2.144413104988894e-06,0.946944816165985,15.0,780.2142857142857,52.0,0.014285714285714285
20.484931506849314,demographic_sir,0.053089861435440915,2.082991602588747e-06,0.9469080555729594,15.0,780.2142857142857,52.0,0.014285714285714285
20.487671232876714,demographic_sir,0.05312668870553727,2.0234886433427262e-06,0.9468712878058223,15.0,780.2142857142857,52.0,0.014285714285714285
20.49041095890411,demographic_sir,0.05316352102620499,1.965840209429597e-06,0.9468345131335885,15.0,780.2142857142857,52.0,0.014285714285714285
20.493150684931507,demographic_sir,0.053200358199160906,1.90998453836627e-06,0.9467977318163037,15.0,780.2142857142857,52.0,0.014285714285714285
20.495890410958904,demographic_sir,0.05323720003260301,1.8558620398176931e-06,0.9467609441053602,15.0,780.2142857142857,52.0,0.014285714285714285
20.4986301369863,demographic_sir,0.05327404634098643,1.8034152155978786e-06,0.946724150243801,15.0,780.2142857142857,52.0,0.014285714285714285
20.5013698630137,demographic_sir,0.053310896944807576,1.752588582735885e-06,0.9466873504666127,15.0,780.2142857142857,52.0,0.014285714285714285
20.504109589041096,demographic_sir,0.0533477516703958,1.7033285994856253e-06,0.9466505450010076,15.0,780.2142857142857,52.0,0.014285714285714285
20.506849315068493,demographic_sir,0.053384610349713126,1.6555835941620383e-06,0.9466137340666956,15.0,780.2142857142857,52.0,0.014285714285714285
20.50958904109589,demographic_sir,0.053421472820160666,1.6093036966931868e-06,0.9465769178761455,15.0,780.2142857142857,52.0,0.014285714285714285
20.51232876712329,demographic_sir,0.05345833892439236,1.5644407727800344e-06,0.9465400966348377,15.0,780.2142857142857,52.0,0.014285714285714285
20.515068493150686,demographic_sir,0.05349520851013511,1.5209483605617935e-06,0.9465032705415072,15.0,780.2142857142857,52.0,0.014285714285714285
20.517808219178082,demographic_sir,0.05353208143001581,1.4787816096872353e-06,0.9464664397883773,15.0,780.2142857142857,52.0,0.014285714285714285
20.52054794520548,demographic_sir,0.053568957541394145,1.4378972226984497e-06,0.946429604561386,15.0,780.2142857142857,52.0,0.014285714285714285
20.523287671232875,demographic_sir,0.05360583670620163,1.3982533986353388e-06,0.9463927650404026,15.0,780.2142857142857,52.0,0.014285714285714285
20.526027397260275,demographic_sir,0.05364271879078633,1.3598097787739825e-06,0.9463559213994377,15.0,780.2142857142857,52.0,0.014285714285714285
20.528767123287672,demographic_sir,0.05367960366576298,1.3225273944154731e-06,0.9463190738068453,15.0,780.2142857142857,52.0,0.014285714285714285
20.53150684931507,demographic_sir,0.05371649120586881,1.2863686166442104e-06,0.9462822224255173,15.0,780.2142857142857,52.0,0.014285714285714285
20.534246575342465,demographic_sir,0.053753381289824154,1.2512971079796304e-06,0.9462453674130706,15.0,780.2142857142857,52.0,0.014285714285714285
20.536986301369865,demographic_sir,0.05379027380019814,1.217277775846652e-06,0.9462085089220288,15.0,780.2142857142857,52.0,0.014285714285714285
20.53972602739726,demographic_sir,0.05382716862327901,1.1842767277944585e-06,0.946171647099996,15.0,780.2142857142857,52.0,0.014285714285714285
20.542465753424658,demographic_sir,0.053864065648949404,1.1522612283948155e-06,0.946134782089825,15.0,780.2142857142857,52.0,0.014285714285714285
20.545205479452054,demographic_sir,0.053900964770565586,1.1211996577554503e-06,0.9460979140297795,15.0,780.2142857142857,52.0,0.014285714285714285
20.54794520547945,demographic_sir,0.053937865884841237,1.091061471585093e-06,0.94606104305369,15.0,780.2142857142857,52.0,0.014285714285714285
20.55068493150685,demographic_sir,0.05397476889173526,1.0618171627501912e-06,0.9460241692911048,15.0,780.2142857142857,52.0,0.014285714285714285
20.553424657534247,demographic_sir,0.05401167369434334,1.0334382242656735e-06,0.9459872928674351,15.0,780.2142857142857,52.0,0.014285714285714285
20.556164383561644,demographic_sir,0.054048580198793765,1.005897113663697e-06,0.9459504139040953,15.0,780.2142857142857,52.0,0.014285714285714285
20.55890410958904,demographic_sir,0.054085488314146425,9.791672186878627e-07,0.9459135325186375,15.0,780.2142857142857,52.0,0.014285714285714285
20.56164383561644,demographic_sir,0.05412239795229567,9.532228242611385e-07,0.9458766488248826,15.0,780.2142857142857,52.0,0.014285714285714285
20.564383561643837,demographic_sir,0.05415930902787621,9.280390806788121e-07,0.9458397629330457,15.0,780.2142857142857,52.0,0.014285714285714285
20.567123287671233,demographic_sir,0.05419622145817282,9.03591972978773e-07,0.9458028749498568,15.0,780.2142857142857,52.0,0.014285714285714285
20.56986301369863,demographic_sir,0.054233135163032686,8.798582914445154e-07,0.9457659849786785,15.0,780.2142857142857,52.0,0.014285714285714285
20.572602739726026,demographic_sir,0.05427005006478107,8.568156031968752e-07,0.9457290931196183,15.0,780.2142857142857,52.0,0.014285714285714285
20.575342465753426,demographic_sir,0.054306966088139876,8.344422248329163e-07,0.9456921994696378,15.0,780.2142857142857,52.0,0.014285714285714285
20.578082191780823,demographic_sir,0.05434388316014879,8.127171960720055e-07,0.9456553041226576,15.0,780.2142857142857,52.0,0.014285714285714285
20.58082191780822,demographic_sir,0.05438080121008967,7.916202543701283e-07,0.9456184071696584,15.0,780.2142857142857,52.0,0.014285714285714285
20.583561643835615,demographic_sir,0.054417720169413,7.711318104660325e-07,0.945581508698779,15.0,780.2142857142857,52.0,0.014285714285714285
20.586301369863016,demographic_sir,0.05445463997166723,7.512329248232114e-07,0.9455446087954105,15.0,780.2142857142857,52.0,0.014285714285714285
20.589041095890412,demographic_sir,0.05449156055243025,7.319052849339211e-07,0.9455077075422873,15.0,780.2142857142857,52.0,0.014285714285714285
20.59178082191781,demographic_sir,0.05452848184924364,7.13131183452039e-07,0.9454708050195754,15.0,780.2142857142857,52.0,0.014285714285714285
20.594520547945205,demographic_sir,0.05456540380154877,6.948934971237824e-07,0.9454339013049565,15.0,780.2142857142857,52.0,0.014285714285714285
20.5972602739726,demographic_sir,0.05460232635062531,6.771756664856433e-07,0.9453969964737107,15.0,780.2142857142857,52.0,0.014285714285714285
20.6,demographic_sir,0.0546392494395318,6.599616763006061e-07,0.9453600905987943,15.0,780.2142857142857,52.0,0.014285714285714285
20.602739726027398,demographic_sir,0.05467617301304806,6.432360367048253e-07,0.9453231837509177,15.0,780.2142857142857,52.0,0.014285714285714285
20.605479452054794,demographic_sir,0.05471309701761999,6.269837650375965e-07,0.9452862759986175,15.0,780.2142857142857,52.0,0.014285714285714285
20.60821917808219,demographic_sir,0.05475002140130585,6.111903683292799e-07,0.9452493674083282,15.0,780.2142857142857,52.0,0.014285714285714285
20.61095890410959,demographic_sir,0.05478694611372457,5.95841826422045e-07,0.9452124580444513,15.0,780.2142857142857,52.0,0.014285714285714285
20.613698630136987,demographic_sir,0.05482387110600553,5.809245756998767e-07,0.945175547969421,15.0,780.2142857142857,52.0,0.014285714285714285
20.616438356164384,demographic_sir,0.05486079633074059,5.664254934046394e-07,0.9451386372437683,15.0,780.2142857142857,52.0,0.014285714285714285
20.61917808219178,demographic_sir,0.0548977217419372,5.523318825166068e-07,0.9451017259261826,15.0,780.2142857142857,52.0,0.014285714285714285
20.621917808219177,demographic_sir,0.05493464729497333,5.386314571780154e-07,0.9450648140735718,15.0,780.2142857142857,52.0,0.014285714285714285
20.624657534246577,demographic_sir,0.054971572946553936,5.253123286394315e-07,0.9450279017411197,15.0,780.2142857142857,52.0,0.014285714285714285
20.627397260273973,demographic_sir,0.05500849865466868,5.123629917094814e-07,0.9449909889823419,15.0,780.2142857142857,52.0,0.014285714285714285
20.63013698630137,demographic_sir,0.0550454243785515,4.997723116889147e-07,0.9449540758491392,15.0,780.2142857142857,52.0,0.014285714285714285
20.632876712328766,demographic_sir,0.055082350078641026,4.87529511771297e-07,0.9449171623918495,15.0,780.2142857142857,52.0,0.014285714285714285
20.635616438356166,demographic_sir,0.05511927571654273,4.756241608927077e-07,0.9448802486592988,15.0,780.2142857142857,52.0,0.014285714285714285
20.638356164383563,demographic_sir,0.05515620125499192,4.64046162013955e-07,0.9448433346988485,15.0,780.2142857142857,52.0,0.014285714285714285
20.64109589041096,demographic_sir,0.0551931266578185,4.527857408190233e-07,0.9448064205564431,15.0,780.2142857142857,52.0,0.014285714285714285
20.643835616438356,demographic_sir,0.055230051889912465,4.4183343481463764e-07,0.9447695062766552,15.0,780.2142857142857,52.0,0.014285714285714285
20.646575342465752,demographic_sir,0.0552669769171907,4.3118008281588517e-07,0.9447325919027291,15.0,780.2142857142857,52.0,0.014285714285714285
20.649315068493152,demographic_sir,0.055303901706564934,4.208168148037108e-07,0.9446956774766229,15.0,780.2142857142857,52.0,0.014285714285714285
20.65205479452055,demographic_sir,0.05534082622591052,4.1073504214063886e-07,0.9446587630390499,15.0,780.2142857142857,52.0,0.014285714285714285
20.654794520547945,demographic_sir,0.05537775044403668,4.009264481313303e-07,0.9446218486295178,15.0,780.2142857142857,52.0,0.014285714285714285
20.65753424657534,demographic_sir,0.05541467433065728,3.913829789155579e-07,0.9445849342863665,15.0,780.2142857142857,52.0,0.014285714285714285
20.66027397260274,demographic_sir,0.05545159785636289,3.8209683468118555e-07,0.9445480200468052,15.0,780.2142857142857,52.0,0.014285714285714285
20.663013698630138,demographic_sir,0.05548852099259339,3.730604611855665e-07,0.9445111059469482,15.0,780.2142857142857,52.0,0.014285714285714285
20.665753424657535,demographic_sir,0.05552544371161203,3.6426654157387977e-07,0.9444741920218492,15.0,780.2142857142857,52.0,0.014285714285714285
20.66849315068493,demographic_sir,0.055562365986479845,3.5570798848378346e-07,0.9444372783055345,15.0,780.2142857142857,52.0,0.014285714285714285
20.671232876712327,demographic_sir,0.05559928779103112,3.473779364257567e-07,0.9444003648310353,15.0,780.2142857142857,52.0,0.014285714285714285
20.673972602739727,demographic_sir,0.055636209099849655,3.392697344291406e-07,0.9443634516304187,15.0,780.2142857142857,52.0,0.014285714285714285
20.676712328767124,demographic_sir,0.05567312988824563,3.3137693894425656e-07,0.9443265387348182,15.0,780.2142857142857,52.0,0.014285714285714285
20.67945205479452,demographic_sir,0.05571005013223359,3.236933069911406e-07,0.9442896261744622,15.0,780.2142857142857,52.0,0.014285714285714285
20.682191780821917,demographic_sir,0.05574696980851078,3.1621278954614864e-07,0.9442527139787025,15.0,780.2142857142857,52.0,0.014285714285714285
20.684931506849317,demographic_sir,0.055783888894436376,3.0892952515764863e-07,0.9442158021760413,15.0,780.2142857142857,52.0,0.014285714285714285
20.687671232876713,demographic_sir,0.05582080736801118,3.018378337826276e-07,0.9441788907941578,15.0,780.2142857142857,52.0,0.014285714285714285
20.69041095890411,demographic_sir,0.05585772520785838,2.9493221083608127e-07,0.9441419798599335,15.0,780.2142857142857,52.0,0.014285714285714285
20.693150684931506,demographic_sir,0.055894642393204505,2.882073214456945e-07,0.9441050693994768,15.0,780.2142857142857,52.0,0.014285714285714285
20.695890410958903,demographic_sir,0.05593155890386121,2.816579949042779e-07,0.9440681594381466,15.0,780.2142857142857,52.0,0.014285714285714285
20.698630136986303,demographic_sir,0.05596847472020763,2.75279219312894e-07,0.9440312500005758,15.0,780.2142857142857,52.0,0.014285714285714285
20.7013698630137,demographic_sir,0.05600538982317308,2.690661364078626e-07,0.9439943411106932,15.0,780.2142857142857,52.0,0.014285714285714285
20.704109589041096,demographic_sir,0.05604230419422083,2.6301403656492857e-07,0.9439574327917454,15.0,780.2142857142857,52.0,0.014285714285714285
20.706849315068492,demographic_sir,0.0560792178153318,2.571183539744096e-07,0.943920525066317,15.0,780.2142857142857,52.0,0.014285714285714285
20.709589041095892,demographic_sir,0.056116130668989225,2.5137466198108017e-07,0.9438836179563515,15.0,780.2142857142857,52.0,0.014285714285714285
20.71232876712329,demographic_sir,0.05615304273816335,2.4577866858300267e-07,0.9438467114831707,15.0,780.2142857142857,52.0,0.014285714285714285
20.715068493150685,demographic_sir,0.05618995400629724,2.403262120835203e-07,0.9438098056674933,15.0,780.2142857142857,52.0,0.014285714285714285
20.71780821917808,demographic_sir,0.05622686445729246,2.3501325689110536e-07,0.9437729005294533,15.0,780.2142857142857,52.0,0.014285714285714285
20.720547945205478,demographic_sir,0.0562637740754955,2.2983588946169743e-07,0.9437359960886177,15.0,780.2142857142857,52.0,0.014285714285714285
20.723287671232878,demographic_sir,0.05630068284568461,2.2479031437851127e-07,0.9436990923640036,15.0,780.2142857142857,52.0,0.014285714285714285
20.726027397260275,demographic_sir,0.056337590753056825,2.198728505644738e-07,0.9436621893740952,15.0,780.2142857142857,52.0,0.014285714285714285
20.72876712328767,demographic_sir,0.05637449778321585,2.1507992762249983e-07,0.9436252871368591,15.0,780.2142857142857,52.0,0.014285714285714285
20.731506849315068,demographic_sir,0.056411403922159875,2.1040808229921817e-07,0.9435883856697604,15.0,780.2142857142857,52.0,0.014285714285714285
20.734246575342468,demographic_sir,0.05644830915627006,2.058539550676903e-07,0.9435514849897775,15.0,780.2142857142857,52.0,0.014285714285714285
20.736986301369864,demographic_sir,0.05648521347229908,2.014142868250032e-07,0.9435145851134167,15.0,780.2142857142857,52.0,0.014285714285714285
20.73972602739726,demographic_sir,0.0565221168573605,1.9708591570060176e-07,0.9434776860567264,15.0,780.2142857142857,52.0,0.014285714285714285
20.742465753424657,demographic_sir,0.056559019298918024,1.9286577397158742e-07,0.9434407878353106,15.0,780.2142857142857,52.0,0.014285714285714285
20.745205479452054,demographic_sir,0.05659592078477531,1.8875088508114502e-07,0.9434038904643423,15.0,780.2142857142857,52.0,0.014285714285714285
20.747945205479454,demographic_sir,0.0566328213030661,1.8473836075651591e-07,0.9433669939585758,15.0,780.2142857142857,52.0,0.014285714285714285
20.75068493150685,demographic_sir,0.05666972084224442,1.8082539822306226e-07,0.9433300983323599,15.0,780.2142857142857,52.0,0.014285714285714285
20.753424657534246,demographic_sir,0.05670661939107557,1.770092775109906e-07,0.9432932035996495,15.0,780.2142857142857,52.0,0.014285714285714285
20.756164383561643,demographic_sir,0.05674351693862687,1.7328735885160733e-07,0.9432563097740169,15.0,780.2142857142857,52.0,0.014285714285714285
20.758904109589043,demographic_sir,0.05678041347425908,1.6965708015990888e-07,0.9432194168686633,15.0,780.2142857142857,52.0,0.014285714285714285
20.76164383561644,demographic_sir,0.056817308987617665,1.6611595460056412e-07,0.9431825248964302,15.0,780.2142857142857,52.0,0.014285714285714285
20.764383561643836,demographic_sir,0.056854203468624916,1.626615682343214e-07,0.9431456338698093,15.0,780.2142857142857,52.0,0.014285714285714285
20.767123287671232,demographic_sir,0.05689109690747179,1.592915777421459e-07,0.9431087438009529,15.0,780.2142857142857,52.0,0.014285714285714285
20.76986301369863,demographic_sir,0.056927989294610216,1.5600370822432937e-07,0.943071854701684,15.0,780.2142857142857,52.0,0.014285714285714285
20.77260273972603,demographic_sir,0.05696488062074572,1.527957510720056e-07,0.9430349665835056,15.0,780.2142857142857,52.0,0.014285714285714285
20.775342465753425,demographic_sir,0.057001770876829914,1.4966556190859523e-07,0.9429980794576106,15.0,780.2142857142857,52.0,0.014285714285714285
20.778082191780822,demographic_sir,0.0570386600540538,1.4661105859871006e-07,0.94296119333489,15.0,780.2142857142857,52.0,0.014285714285714285
20.78082191780822,demographic_sir,0.057075548143840756,1.436302193222789e-07,0.9429243082259423,15.0,780.2142857142857,52.0,0.014285714285714285
20.78356164383562,demographic_sir,0.05711243513784001,1.4072108071159143e-07,0.9428874241410817,15.0,780.2142857142857,52.0,0.014285714285714285
